Trans_ID,Line_No,Product_SKU,Category,Quantity,Unit_Price,Line_Amount,Line_Cost,Gross_Profit,Promo_ID
T-04377,2,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-04378,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04378,2,SKU-078,Apparel,4,28.0,112.0,44.8,67.2,
T-04379,1,SKU-060,Confectionery,2,7.0,14.0,7.0,7.0,
T-04379,2,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04379,3,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-04380,1,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-04380,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04381,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04381,2,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04381,3,SKU-071,Confectionery,2,22.0,44.0,22.0,22.0,
T-04382,1,SKU-069,Confectionery,1,27.0,27.0,13.5,13.5,
T-04382,2,SKU-078,Apparel,1,28.0,28.0,11.2,16.8,
T-04382,3,SKU-069,Confectionery,2,27.0,54.0,27.0,27.0,
T-04382,4,SKU-063,Confectionery,4,7.0,28.0,14.0,14.0,
T-04383,1,SKU-078,Apparel,3,28.0,84.0,33.6,50.4,
T-04384,1,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-04385,1,SKU-050,Souvenir,3,10.0,30.0,10.5,19.5,
T-04385,2,SKU-010,Cosmetics,2,10.0,20.0,8.0,12.0,
T-04386,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04387,1,SKU-001,Cosmetics,5,8.0,40.0,16.0,24.0,
T-04387,2,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-04388,1,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-04389,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04389,2,SKU-072,Confectionery,2,35.0,70.0,35.0,35.0,
T-04390,1,SKU-015,Cosmetics,2,11.0,22.0,8.8,13.2,
T-04390,2,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-04391,1,SKU-030,Liquor,2,72.0,144.0,79.2,64.8,
T-04391,2,SKU-093,Honey,1,35.0,35.0,15.75,19.25,
T-04391,3,SKU-065,Confectionery,4,7.0,28.0,14.0,14.0,
T-04392,1,SKU-106,Tea,5,22.0,110.0,44.0,66.0,
T-04392,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04393,1,SKU-052,Souvenir,3,18.0,54.0,18.9,35.1,
T-04393,2,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-04393,3,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04393,4,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-04394,1,SKU-039,Jewellery,2,55.0,110.0,44.0,66.0,
T-04395,1,SKU-078,Apparel,1,28.0,28.0,11.2,16.8,
T-04396,1,SKU-069,Confectionery,1,27.0,27.0,13.5,13.5,
T-04396,2,SKU-098,Indigenous,2,25.0,50.0,15.0,35.0,
T-04396,3,SKU-094,Honey,1,45.0,45.0,20.25,24.75,
T-04397,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04398,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04398,2,SKU-090,Honey,3,170.0,510.0,229.5,280.5,
T-04399,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04400,1,SKU-075,Confectionery,1,36.0,36.0,18.0,18.0,
T-04400,2,SKU-024,Liquor,4,100.0,400.0,220.0,180.0,
T-04400,3,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-04400,4,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04401,1,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-04402,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04403,1,SKU-088,Honey,3,60.0,180.0,81.0,99.0,
T-04403,2,SKU-089,Honey,5,90.0,450.0,202.5,247.5,
T-04403,3,SKU-072,Confectionery,2,35.0,70.0,35.0,35.0,
T-04403,4,SKU-054,Souvenir,3,18.0,54.0,18.9,35.1,
T-04404,1,SKU-099,Indigenous,1,55.0,55.0,16.5,38.5,
T-04404,2,SKU-080,Apparel,5,55.0,275.0,110.0,165.0,
T-04404,3,SKU-083,Apparel,2,180.0,360.0,144.0,216.0,
T-04404,4,SKU-055,Souvenir,4,45.0,180.0,63.0,117.0,
T-04405,1,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-04406,1,SKU-090,Honey,4,170.0,680.0,306.0,374.0,
T-04407,1,SKU-104,Indigenous,2,22.0,44.0,13.2,30.8,
T-04407,2,SKU-066,Confectionery,1,7.0,7.0,3.5,3.5,
T-04407,3,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-04408,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-04409,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04409,2,SKU-040,Jewellery,1,75.0,75.0,30.0,45.0,
T-04409,3,SKU-097,Indigenous,2,110.0,220.0,66.0,154.0,
T-04410,1,SKU-039,Jewellery,2,55.0,110.0,44.0,66.0,
T-04410,2,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-04411,1,SKU-027,Liquor,1,210.0,210.0,115.5,94.5,
T-04412,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04413,1,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-04414,1,SKU-096,Indigenous,5,55.0,275.0,82.5,192.5,
T-04415,1,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-04416,1,SKU-097,Indigenous,1,110.0,110.0,33.0,77.0,
T-04417,1,SKU-008,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04418,1,SKU-005,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04418,2,SKU-012,Cosmetics,3,12.0,36.0,14.4,21.6,
T-04419,1,SKU-085,Apparel,2,18.0,36.0,14.4,21.6,
T-04420,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04421,1,SKU-056,Souvenir,2,18.0,36.0,12.6,23.4,
T-04422,1,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-04422,2,SKU-004,Cosmetics,4,60.0,240.0,96.0,144.0,
T-04422,3,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04423,1,SKU-021,Liquor,1,999.0,999.0,549.45,449.55,
T-04424,1,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-04425,1,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-04426,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-04426,2,SKU-085,Apparel,3,18.0,54.0,21.6,32.4,
T-04427,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-04428,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04429,1,SKU-080,Apparel,1,55.0,55.0,22.0,33.0,
T-04429,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04430,1,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-04431,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04431,2,SKU-052,Souvenir,4,18.0,72.0,25.2,46.8,
T-04432,1,SKU-090,Honey,5,170.0,850.0,382.5,467.5,
T-04432,2,SKU-092,Honey,4,75.0,300.0,135.0,165.0,
T-04433,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04433,2,SKU-036,Jewellery,2,220.0,440.0,176.0,264.0,
T-04434,1,SKU-101,Indigenous,1,24.0,24.0,7.2,16.8,
T-04435,1,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-04435,2,SKU-037,Jewellery,1,520.0,520.0,208.0,312.0,
T-04436,1,SKU-015,Cosmetics,2,11.0,22.0,8.8,13.2,
T-04437,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04437,2,SKU-088,Honey,2,60.0,120.0,54.0,66.0,
T-04438,1,SKU-010,Cosmetics,1,10.0,10.0,4.0,6.0,
T-04439,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04439,2,SKU-017,Liquor,3,30.0,90.0,49.5,40.5,
T-04440,1,SKU-001,Cosmetics,4,8.0,32.0,12.8,19.2,
T-04440,2,SKU-045,Jewellery,1,200.0,200.0,80.0,120.0,
T-04441,1,SKU-028,Liquor,3,42.0,126.0,69.3,56.7,
T-04441,2,SKU-067,Confectionery,3,22.0,66.0,33.0,33.0,
T-04442,1,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-04442,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04442,3,SKU-036,Jewellery,2,220.0,440.0,176.0,264.0,
T-04443,1,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-04443,2,SKU-070,Confectionery,5,12.0,60.0,30.0,30.0,
T-04443,3,SKU-108,Tea,5,62.0,310.0,124.0,186.0,
T-04444,1,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-04444,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04445,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04446,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04446,2,SKU-075,Confectionery,2,36.0,72.0,36.0,36.0,
T-04447,1,SKU-102,Indigenous,1,9.0,9.0,2.7,6.3,
T-04448,1,SKU-007,Cosmetics,3,45.0,135.0,54.0,81.0,
T-04448,2,SKU-080,Apparel,4,55.0,220.0,88.0,132.0,
T-04449,1,SKU-028,Liquor,5,42.0,210.0,115.5,94.5,
T-04450,1,SKU-097,Indigenous,1,110.0,110.0,33.0,77.0,
T-04451,1,SKU-054,Souvenir,2,18.0,36.0,12.6,23.4,
T-04451,2,SKU-090,Honey,3,170.0,510.0,229.5,280.5,
T-04451,3,SKU-088,Honey,3,60.0,180.0,81.0,99.0,
T-04452,1,SKU-064,Confectionery,1,7.0,7.0,3.5,3.5,
T-04452,2,SKU-105,Indigenous,2,48.0,96.0,28.8,67.2,
T-04453,1,SKU-060,Confectionery,4,7.0,28.0,14.0,14.0,
T-04453,2,SKU-108,Tea,4,62.0,248.0,99.2,148.8,
T-04454,1,SKU-079,Apparel,3,40.0,120.0,48.0,72.0,
T-04454,2,SKU-066,Confectionery,1,7.0,7.0,3.5,3.5,
T-04455,1,SKU-096,Indigenous,1,55.0,55.0,16.5,38.5,
T-04456,1,SKU-004,Cosmetics,2,60.0,120.0,48.0,72.0,
T-04456,2,SKU-030,Liquor,3,72.0,216.0,118.8,97.2,
T-04457,1,SKU-095,Indigenous,3,28.0,84.0,25.2,58.8,
T-04457,2,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-04458,1,SKU-104,Indigenous,4,22.0,88.0,26.4,61.6,
T-04459,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04459,2,SKU-052,Souvenir,3,18.0,54.0,18.9,35.1,
T-04460,1,SKU-076,Confectionery,1,11.0,11.0,5.5,5.5,
T-04461,1,SKU-038,Jewellery,3,38.0,114.0,45.6,68.4,
T-04462,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04462,2,SKU-021,Liquor,2,999.0,1998.0,1098.9,899.1,
T-04462,3,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-04463,1,SKU-064,Confectionery,2,7.0,14.0,7.0,7.0,
T-04463,2,SKU-012,Cosmetics,2,12.0,24.0,9.6,14.4,
T-04464,1,SKU-042,Jewellery,1,65.0,65.0,26.0,39.0,
T-04464,2,SKU-060,Confectionery,3,7.0,21.0,10.5,10.5,
T-04465,1,SKU-072,Confectionery,3,35.0,105.0,52.5,52.5,
T-04465,2,SKU-006,Cosmetics,4,22.0,88.0,35.2,52.8,
T-04466,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04467,1,SKU-016,Cosmetics,2,42.0,84.0,33.6,50.4,
T-04468,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04469,1,SKU-078,Apparel,1,28.0,28.0,11.2,16.8,
T-04470,1,SKU-054,Souvenir,2,18.0,36.0,12.6,23.4,
T-04470,2,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-04471,1,SKU-049,Souvenir,2,25.0,50.0,17.5,32.5,
T-04471,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04471,3,SKU-027,Liquor,1,210.0,210.0,115.5,94.5,
T-04471,4,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04472,1,SKU-095,Indigenous,5,28.0,140.0,42.0,98.0,
T-04472,2,SKU-100,Indigenous,4,14.0,56.0,16.8,39.2,
T-04473,1,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-04473,2,SKU-002,Cosmetics,2,12.0,24.0,9.6,14.4,
T-04474,1,SKU-026,Liquor,3,88.0,264.0,145.2,118.8,
T-04474,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04474,3,SKU-008,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04474,4,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04475,1,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-04475,2,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-04475,3,SKU-081,Apparel,4,80.0,320.0,128.0,192.0,
T-04475,4,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04476,1,SKU-027,Liquor,3,210.0,630.0,346.5,283.5,
T-04476,2,SKU-066,Confectionery,1,7.0,7.0,3.5,3.5,
T-04477,1,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-04478,1,SKU-008,Cosmetics,2,9.0,18.0,7.2,10.8,
T-04478,2,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04478,3,SKU-005,Cosmetics,1,9.0,9.0,3.6,5.4,
T-04478,4,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04479,1,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-04479,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04480,1,SKU-002,Cosmetics,3,12.0,36.0,14.4,21.6,
T-04481,1,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-04482,1,SKU-094,Honey,4,45.0,180.0,81.0,99.0,
T-04483,1,SKU-077,Confectionery,4,17.0,68.0,34.0,34.0,
T-04483,2,SKU-018,Liquor,4,115.0,460.0,253.0,207.0,
T-04483,3,SKU-089,Honey,3,90.0,270.0,121.5,148.5,
T-04483,4,SKU-059,Confectionery,1,22.0,22.0,11.0,11.0,
T-04484,1,SKU-003,Cosmetics,2,36.0,72.0,28.8,43.2,
T-04485,1,SKU-027,Liquor,1,210.0,210.0,115.5,94.5,
T-04485,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04485,3,SKU-072,Confectionery,3,35.0,105.0,52.5,52.5,
T-04485,4,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04486,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-04487,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-04488,1,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-04489,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04490,1,SKU-086,Apparel,2,27.0,54.0,21.6,32.4,
T-04490,2,SKU-069,Confectionery,5,27.0,135.0,67.5,67.5,
T-04491,1,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-04492,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04492,2,SKU-072,Confectionery,1,35.0,35.0,17.5,17.5,
T-04492,3,SKU-071,Confectionery,4,22.0,88.0,44.0,44.0,
T-04492,4,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-04493,1,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-04493,2,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04494,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04494,2,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-04494,3,SKU-081,Apparel,2,80.0,160.0,64.0,96.0,
T-04495,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04496,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04496,2,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-04497,1,SKU-059,Confectionery,4,22.0,88.0,44.0,44.0,
T-04497,2,SKU-048,Souvenir,3,20.0,60.0,21.0,39.0,
T-04498,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04499,1,SKU-048,Souvenir,4,20.0,80.0,28.0,52.0,
T-04499,2,SKU-088,Honey,5,60.0,300.0,135.0,165.0,
T-04499,3,SKU-072,Confectionery,4,35.0,140.0,70.0,70.0,
T-04499,4,SKU-090,Honey,4,170.0,680.0,306.0,374.0,
T-04500,1,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-04500,2,SKU-044,Jewellery,3,150.0,450.0,180.0,270.0,
T-04501,1,SKU-076,Confectionery,3,11.0,33.0,16.5,16.5,
T-04501,2,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-04502,1,SKU-105,Indigenous,1,48.0,48.0,14.4,33.6,
T-04502,2,SKU-050,Souvenir,4,10.0,40.0,14.0,26.0,
T-04502,3,SKU-102,Indigenous,1,9.0,9.0,2.7,6.3,
T-04503,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04503,2,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-04504,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-04505,1,SKU-053,Souvenir,4,45.0,180.0,63.0,117.0,
T-04506,1,SKU-003,Cosmetics,3,36.0,108.0,43.2,64.8,
T-04506,2,SKU-047,Souvenir,4,9.0,36.0,12.6,23.4,
T-04506,3,SKU-092,Honey,3,75.0,225.0,101.25,123.75,
T-04507,1,SKU-036,Jewellery,3,220.0,660.0,264.0,396.0,
T-04508,1,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-04508,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04508,3,SKU-044,Jewellery,4,150.0,600.0,240.0,360.0,
T-04509,1,SKU-057,Confectionery,1,9.0,9.0,4.5,4.5,
T-04510,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04510,2,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-04510,3,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-04510,4,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04511,1,SKU-093,Honey,5,35.0,175.0,78.75,96.25,
T-04511,2,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-04511,3,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04512,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04513,1,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-04514,1,SKU-055,Souvenir,5,45.0,225.0,78.75,146.25,
T-04515,1,SKU-011,Cosmetics,3,9.0,27.0,10.8,16.2,
T-04516,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04516,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04516,3,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-04517,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-04517,2,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04518,1,SKU-059,Confectionery,1,22.0,22.0,11.0,11.0,
T-04519,1,SKU-024,Liquor,4,100.0,400.0,220.0,180.0,
T-04519,2,SKU-014,Cosmetics,4,27.0,108.0,43.2,64.8,
T-04520,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04521,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04521,2,SKU-089,Honey,3,90.0,270.0,121.5,148.5,
T-04522,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04523,1,SKU-026,Liquor,5,88.0,440.0,242.0,198.0,
T-04523,2,SKU-050,Souvenir,5,10.0,50.0,17.5,32.5,
T-04524,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04524,2,SKU-020,Liquor,4,120.0,480.0,264.0,216.0,
T-04525,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04526,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04526,2,SKU-073,Confectionery,2,13.0,26.0,13.0,13.0,
T-04527,1,SKU-071,Confectionery,2,22.0,44.0,22.0,22.0,
T-04527,2,SKU-047,Souvenir,2,9.0,18.0,6.3,11.7,
T-04528,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04529,1,SKU-042,Jewellery,1,65.0,65.0,26.0,39.0,
T-04529,2,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-04529,3,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-04529,4,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-04530,1,SKU-062,Confectionery,2,7.0,14.0,7.0,7.0,
T-04530,2,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-04530,3,SKU-088,Honey,4,60.0,240.0,108.0,132.0,
T-04531,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04531,2,SKU-010,Cosmetics,2,10.0,20.0,8.0,12.0,
T-04532,1,SKU-070,Confectionery,4,12.0,48.0,24.0,24.0,
T-04533,1,SKU-017,Liquor,2,30.0,60.0,33.0,27.0,
T-04534,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-04535,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-04536,1,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-04537,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04538,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-04539,1,SKU-009,Cosmetics,4,45.0,180.0,72.0,108.0,
T-04539,2,SKU-026,Liquor,1,88.0,88.0,48.4,39.6,
T-04540,1,SKU-047,Souvenir,4,9.0,36.0,12.6,23.4,
T-04540,2,SKU-088,Honey,2,60.0,120.0,54.0,66.0,
T-04540,3,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-04540,4,SKU-014,Cosmetics,2,27.0,54.0,21.6,32.4,
T-04541,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-04542,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-04542,2,SKU-079,Apparel,3,40.0,120.0,48.0,72.0,
T-04543,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04544,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04545,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04545,2,SKU-046,Souvenir,4,12.0,48.0,16.8,31.2,
T-04545,3,SKU-071,Confectionery,1,22.0,22.0,11.0,11.0,
T-04545,4,SKU-007,Cosmetics,3,45.0,135.0,54.0,81.0,
T-04546,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-04547,1,SKU-009,Cosmetics,2,45.0,90.0,36.0,54.0,
T-04547,2,SKU-006,Cosmetics,1,22.0,22.0,8.8,13.2,
T-04547,3,SKU-058,Confectionery,1,16.0,16.0,8.0,8.0,
T-04548,1,SKU-099,Indigenous,1,55.0,55.0,16.5,38.5,
T-04549,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04550,1,SKU-016,Cosmetics,2,42.0,84.0,33.6,50.4,
T-04551,1,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-04552,1,SKU-041,Jewellery,1,90.0,90.0,36.0,54.0,
T-04553,1,SKU-098,Indigenous,2,25.0,50.0,15.0,35.0,
T-04553,2,SKU-012,Cosmetics,3,12.0,36.0,14.4,21.6,
T-04553,3,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-04554,1,SKU-061,Confectionery,1,7.0,7.0,3.5,3.5,
T-04554,2,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-04555,1,SKU-095,Indigenous,1,28.0,28.0,8.4,19.6,
T-04556,1,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-04556,2,SKU-064,Confectionery,2,7.0,14.0,7.0,7.0,
T-04557,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04557,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04557,3,SKU-015,Cosmetics,4,11.0,44.0,17.6,26.4,
T-04558,1,SKU-004,Cosmetics,3,60.0,180.0,72.0,108.0,
T-04559,1,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-04560,1,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04560,2,SKU-016,Cosmetics,2,42.0,84.0,33.6,50.4,
T-04561,1,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-04561,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-04562,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-04563,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-04564,1,SKU-030,Liquor,4,72.0,288.0,158.4,129.6,
T-04564,2,SKU-038,Jewellery,2,38.0,76.0,30.4,45.6,
T-04564,3,SKU-021,Liquor,1,999.0,999.0,549.45,449.55,
T-04565,1,SKU-096,Indigenous,2,55.0,110.0,33.0,77.0,
T-04566,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-04567,1,SKU-091,Honey,2,55.0,110.0,49.5,60.5,
T-04567,2,SKU-083,Apparel,2,180.0,360.0,144.0,216.0,
T-04568,1,SKU-066,Confectionery,4,7.0,28.0,14.0,14.0,
T-04569,1,SKU-092,Honey,4,75.0,300.0,135.0,165.0,
T-04569,2,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-04570,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-04571,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-04572,1,SKU-099,Indigenous,2,55.0,110.0,33.0,77.0,
T-04572,2,SKU-080,Apparel,1,55.0,55.0,22.0,33.0,
T-04572,3,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-04573,1,SKU-022,Liquor,1,40.0,40.0,22.0,18.0,
T-04573,2,SKU-002,Cosmetics,4,12.0,48.0,19.2,28.8,
T-04573,3,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04574,1,SKU-007,Cosmetics,4,45.0,180.0,72.0,108.0,
T-04574,2,SKU-011,Cosmetics,4,9.0,36.0,14.4,21.6,
T-04575,1,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-04576,1,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-04577,1,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-04578,1,SKU-053,Souvenir,2,45.0,90.0,31.5,58.5,
T-04578,2,SKU-072,Confectionery,1,35.0,35.0,17.5,17.5,
T-04578,3,SKU-054,Souvenir,2,18.0,36.0,12.6,23.4,
T-04579,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-04579,2,SKU-084,Apparel,1,100.0,100.0,40.0,60.0,
